,PAY_0,BILL_AMT1,PAY_0 BILL_AMT1,PAY_3 BILL_AMT1,DEFAULT
46,-0.07596876303566018,-0.505133647477748,0.03837437836657574,-1.0004085711159239,1
47,-0.07596876303566018,-0.6350317616016543,0.04824257741723392,0.6009248915232127,1
48,-1.0852968813128105,-0.39142356806745343,0.42481077769593983,0.3704006309657797,0
49,-0.07596876303566018,-0.4587016922043935,0.0348470001591319,-0.01344007880216226,0
50,0.9333593552414902,-0.1925905007503481,-0.1797561456059806,-0.3814222010911348,1
51,-0.07596876303566018,0.14036423672752035,-0.010663297438634303,0.004112708618006625,0
52,-1.0852968813128105,-0.5127795061554019,0.5565179988315808,0.4852386726839881,0
53,0.9333593552414902,-0.13337923283814404,-0.12449075476441471,-0.003908046188584421,0
54,1.9426874735186406,-0.06789374341781197,-0.13189632486807198,-0.001989304328318408,0
55,-1.0852968813128105,-0.669770849518952,0.7269002141771504,0.633798180546845,0
56,-0.07596876303566018,-0.4731106727674322,0.035941632589110824,-0.013862265677679108,0
57,-0.07596876303566018,1.6929896098005826,-0.12861432648877524,0.049605035589933726,0
58,-1.0852968813128105,-0.6740894695180532,0.7315871989937499,-1.3350226942356944,0
59,-0.07596876303566018,4.738404381996896,-0.35997071966305605,0.13883647994516657,0
60,-0.07596876303566018,-0.385353055049849,0.02927479492414969,-0.011290944669583095,1
61,-0.07596876303566018,0.2658622474561161,-0.02019722607712173,0.0077898329503828636,0
62,1.9426874735186406,-0.35630422430117825,-0.692187753311675,-0.7056544375840882,1
63,-0.07596876303566018,-0.3056351324249321,0.023218722950562286,-0.00895518881728913,1
64,-1.0852968813128105,-0.694297351777998,0.7535187505884046,0.6570073908582913,0
65,-1.0852968813128105,1.3756525232628596,-1.49299139326728,-1.3017677119493771,1
66,1.9426874735186406,-0.6671633808402495,-1.296089942748699,-1.3213056937702108,1
67,1.9426874735186406,-0.6915676580049812,-1.3434998262969002,0.6544243059897416,0
68,0.9333593552414902,-0.6982221353620868,-0.6516921620768937,0.6607213785548627,0
69,1.9426874735186406,-0.44351861937736503,-0.8616180661366889,-0.012995210822117173,0
70,-1.0852968813128105,-0.6850489863082249,0.7434815283868187,0.648255745109623,0
71,1.9426874735186406,0.09565701334059933,0.1858316815709878,0.18944708298708493,1
72,-1.0852968813128105,-0.5723846104826182,0.6212072326682334,0.5416424512315727,0
73,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
74,-1.0852968813128105,-0.6542482625410508,0.7100535989401273,0.6191092949510625,0
75,-0.07596876303566018,-0.4971075329511167,0.03776464437400502,-0.9845129882235693,0
76,-1.0852968813128105,-0.11387754001201446,0.12359093902661408,-0.00333664152011864,0
77,-1.0852968813128105,-0.6916898830992955,0.7506888729632879,0.6545399665062439,0
78,-0.07596876303566018,-0.3101302997824871,0.023560215254354012,-0.009086898389198721,1
79,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
80,-0.07596876303566018,1.5486010317174281,-0.11764530481532016,0.045374412724245576,0
81,-0.07596876303566018,-0.37770719637219513,0.02869394849806286,-0.01106691902310243,0
82,-0.07596876303566018,-0.3381470075125047,0.02568860988493507,-0.009907795207475117,1
83,-0.07596876303566018,1.0914927595484198,-0.08291935480527272,2.1616827891302037,0
84,-0.07596876303566018,-0.03142992361408081,0.0023876924192670055,-0.0009209049308040476,0
85,-0.07596876303566018,1.0702120125717172,-0.08130268278097776,0.031357490125794606,0
86,-1.0852968813128105,-0.6903454070618394,0.749229717312837,-1.367217301210565,1
87,-0.07596876303566018,-0.6436825821658915,0.04889976955474247,-0.018860066956182035,0
88,-0.07596876303566018,0.40863473818111634,-0.031043475593020266,0.011973104036441884,0
89,1.9426874735186406,-0.5790798295378285,-1.124971131010449,-0.016967189513360507,0
90,1.9426874735186406,1.180920786888297,2.2941600199056706,2.3387934716110084,1
91,-1.0852968813128105,-0.5934616489687974,0.6440820768045937,0.5615874647439564,0
92,-1.0852968813128105,-0.7228029598852724,0.7844557981671547,0.6839819935403101,0
93,-1.0852968813128105,-0.683690929704734,0.7420076337904038,0.6469706282595983,0
94,-0.07596876303566018,-0.07571614945391966,0.0057520622158374534,-0.002218502858287969,0
95,-0.07596876303566018,0.44139106345731727,-0.03353193310584698,0.01293287288068942,0
96,-1.0852968813128105,-0.6417677223549693,0.6965085075990738,0.6072990710993353,0
97,-0.07596876303566018,0.4724090762810499,-0.03588833317189019,0.013841708718277055,0
98,-0.07596876303566018,-0.44138647050988433,0.03353158418531181,-0.012932738306135888,0
99,-0.07596876303566018,-0.4515583144700313,0.03430432658875593,-0.013230775977919223,1
100,-1.0852968813128105,-0.686515687439995,0.7450733345509468,0.6496436713076497,0
101,-1.0852968813128105,-0.6967418536642817,0.7561717608619515,0.6593206011883358,0
102,-0.07596876303566018,5.03629409797263,-0.38260103290677666,0.14756472604739285,0
103,-0.07596876303566018,-0.08861768718708338,0.006732176078683796,-0.0025965212670919324,1
104,1.9426874735186406,0.074172557873373,0.14409409905943815,0.1468974854647413,0
105,-1.0852968813128105,-0.6198622693406608,0.6727345877589005,0.5865701363084368,0
106,-1.0852968813128105,-0.6126917304742288,0.6649524242898296,0.5797847193403063,0
107,-1.0852968813128105,-0.6859588842325638,0.7444690377664167,0.6491167733991395,0
108,-0.07596876303566018,1.6325832520773065,-0.12402533021304836,0.047835113608502115,0
109,0.9333593552414902,-0.6970406261170496,-0.6505893893697341,0.6596033268953412,0
110,-0.07596876303566018,0.7422549233946953,-0.05638818838742371,1.4700232127176949,0
111,-0.07596876303566018,-0.5157808112491168,0.03918323022812472,-1.021495097321687,0
112,1.9426874735186406,1.1468743078387795,2.228018351538758,2.2713650006953854,0
113,-0.07596876303566018,0.012285918452291848,-0.0009333460275776042,0.00035998060386959314,0
114,-0.07596876303566018,-0.4374073646616559,0.03322929643603394,-0.012816149470578454,0
115,-1.0852968813128105,-0.4484891065461418,0.48674382863729654,-0.013140847388035334,1
116,-1.0852968813128105,-0.6912145632880736,0.7501730098545426,0.6540901756087352,0
117,1.9426874735186406,-0.5051200669117131,-0.9812904266122825,-0.014800149245627467,1
118,-1.0852968813128105,-0.4286478995691395,0.46521022858367395,0.4056256838249571,0
119,-0.07596876303566018,-0.01316406229712796,0.0010000575292371824,-0.00038571044676054126,0
120,1.9426874735186406,-0.07088146794549198,-0.1377005398823203,-0.14037953800943842,1
121,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
122,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
123,1.9426874735186406,3.4463085877375326,6.6951005232774214,0.10097773734639237,1
124,-0.07596876303566018,-0.436049308058165,0.033126126555734325,-0.012776358059125406,0
125,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
126,-0.07596876303566018,0.8002711014958274,-0.060795605673823264,0.023448151271272095,0
127,-0.07596876303566018,1.5279857324764359,-0.11607918603237201,0.04477037909838829,1
128,-0.07596876303566018,-0.650187673296613,0.04939395328137763,-0.01905066781704214,1
129,2.952015591795791,0.1262676091832846,0.3727439510478336,0.25007084582865413,0
130,0.9333593552414902,-0.6413195636758173,-0.5985816144562146,0.6068749825388272,0
131,0.9333593552414902,-0.6943516740421376,-0.6480796307948189,0.6570587955322922,0
132,-0.07596876303566018,2.746406955996418,-0.20864113923958066,0.08047043762583461,0
133,-0.07596876303566018,2.39242950229651,-0.181749909939486,0.07009880623059744,0
134,-0.07596876303566018,-0.30924756299021794,0.02349315483215926,-0.00906103397175424,0
135,-0.07596876303566018,-0.5506828659588334,0.041834696151824835,-0.016135151099877256,0
136,-0.07596876303566018,-0.45874243390249825,0.03485009525554089,-0.01344127254450585,0
137,-0.07596876303566018,-0.5983234916092948,0.045453895552735324,-0.017531033813650204,0
138,-1.0852968813128105,-0.6854292421572024,0.7438942188738149,0.6486155778276299,1
139,-0.07596876303566018,-0.005735492676032638,0.0004357182839982879,-0.0001680514261123644,0
140,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
141,-1.0852968813128105,-0.6707622308395004,0.7279761572325333,0.634736315847363,0
142,0.9333593552414902,-0.5580571133157891,-0.5208678274723522,-1.105222592319826,0
143,-1.0852968813128105,-0.5305157253969933,0.5757670622607602,0.5020222987453109,0
144,-1.0852968813128105,-0.6793587291395979,0.7373059100278401,0.6428711055080195,0
145,-0.07596876303566018,-0.627752578206943,0.04768958685882799,-0.018393313699837772,0
146,-0.07596876303566018,-0.433957900888789,0.032967244940072915,-0.01271507928548771,1
147,0.9333593552414902,1.9829346946458934,1.8507906480806722,0.058100501935159636,0
148,0.9333593552414902,-0.5711351984074067,-0.5330743805412577,-1.6883180702140907,0
149,0.9333593552414902,-0.7105804504538541,-0.663226911082817,0.6724159418900876,0
150,-0.07596876303566018,0.48080186609062375,-0.03652592303214181,0.014087619641056898,0
151,-0.07596876303566018,-0.11922828302976868,0.009057625180637121,-0.0034934196812436524,0
152,0.9333593552414902,-0.6928170700801929,-0.6466472938303471,0.6556066134917643,0
153,-0.07596876303566018,2.1396408461227105,-0.16254586842051563,0.06269203290272694,0
154,-0.07596876303566018,-0.5732266055767826,0.04354731616479844,-0.016795688529997865,0
155,-0.07596876303566018,-0.37046875467558854,0.02814405303606591,-0.01085483080005768,0
156,-0.07596876303566018,0.736021443584672,-0.05591463863684847,0.021565619595428357,0
157,-0.07596876303566018,1.966570112573828,-0.1493978988751327,0.0576210154271504,0
158,1.9426874735186406,0.8767840105365057,1.7033173142507054,3.447221550007879,1
159,2.952015591795791,-0.5210772320027314,-1.5382281134018556,-0.01526769833020079,0
160,1.9426874735186406,-0.36485998090317107,-0.7088089144888409,-0.7225989675708623,0
161,1.9426874735186406,-0.6903454070618394,-1.3411253747001624,0.6532677008247194,0
162,-1.0852968813128105,-0.6788834093283761,0.7367900469190948,0.6424213146105108,0
163,-0.07596876303566018,1.2222464493325256,-0.09285255088051966,2.420638241055061,0
164,-0.07596876303566018,-0.4084400173091946,0.031028682889243146,-0.011967398664284923,0
165,-0.07596876303566018,0.6846869039727153,-0.05201481716152302,0.020061504242503112,0
166,-1.0852968813128105,-0.6128954389647524,0.6651735084792918,0.57997748686781,0
167,-1.0852968813128105,0.6943155252914659,-0.7535384742458938,1.3750800526330722,0
168,-0.07596876303566018,0.28367995009391694,-0.02155081490665268,0.008311896268646864,0
169,-0.07596876303566018,-0.3148427561966005,0.023918214738993675,-0.0092249745869408,0
170,-0.07596876303566018,-0.18372239112955238,0.01395716279606584,-0.005383113811148939,0
171,-1.0852968813128105,-0.6862983983834365,0.7448375114155205,0.6494380526116458,0
172,-1.0852968813128105,-0.579297118594387,0.6287093561639856,-0.01697355613919299,0
173,0.9333593552414902,-0.7052704491342047,-0.6582707716747774,0.667391135006491,1
174,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
175,0.9333593552414902,0.18189360766227264,0.16977210037020737,0.3602371868220293,1
176,-1.0852968813128105,-0.6116188657574709,0.6637880475586617,-0.017920591731775553,0
177,0.9333593552414902,-0.03209537134979136,-0.029956515109277458,-0.0009404027224160415,0
178,-0.07596876303566018,-0.4783391906908722,0.036338836628264336,-0.014015462611773347,0
179,-0.07596876303566018,0.36205339668137787,-0.027504748698743472,0.7170405754006707,0
180,-1.0852968813128105,-0.5297959553971431,0.5749858981246603,-1.0492518512047835,0
181,-0.07596876303566018,-0.021937107955679293,0.0016665349559726959,-0.0006427629647472365,0
182,-0.07596876303566018,0.07060086900619188,-0.005363460687643076,0.0020686238116635084,0
183,-0.07596876303566018,0.09235693579411638,-0.007016242170042909,0.00270608222314135,1
184,-0.07596876303566018,-0.5511174440719505,0.04186771051352071,-0.01614788435154223,0
185,0.9333593552414902,-0.4989544899318643,-0.46570384101765144,-0.014619496237630624,1
186,0.9333593552414902,-0.6601150670681316,-0.6161245733839044,0.6246609997431692,0
187,1.9426874735186406,2.0128119399226936,3.9102645422365714,3.9863397079123235,1
188,0.9333593552414902,-0.695641827815454,-0.6492838078888439,-0.02038248635837568,0
189,0.9333593552414902,-0.40090280315982,-0.3741863818717557,-1.576215767969411,0
190,-0.07596876303566018,0.11784765824164092,-0.008952740823266685,0.0034529670161150758,0
191,1.9426874735186406,-0.4291232193803613,-0.8336523028862194,-0.012573421860714857,1
192,-1.0852968813128105,-0.541013502941978,0.5871602674910478,0.5119562519960018,0
193,-1.0852968813128105,-0.4964149240833363,0.5387575689447806,-0.9831412881770208,0
194,-0.07596876303566018,-0.04662657700714418,0.003542163379819698,-0.0013661708249636635,0
195,0.9333593552414902,-0.20448707659692852,-0.1908599259677264,-0.40498316659655387,1
196,-1.0852968813128105,-0.695641827815454,0.7549779062388554,0.6582796565398158,0
197,-0.07596876303566018,-0.443681586169784,0.03370594128301816,-0.012999985791491541,0
198,-1.0852968813128105,-0.6900466346090715,0.7489054605016258,0.6529849751177139,0
199,0.9333593552414902,-0.30166960714273866,-0.28156615001870017,-0.5974515103828314,1
200,-1.0852968813128105,-0.6854564032892722,0.7439236967657432,0.6486412801646304,0
201,-0.07596876303566018,-0.32729613525061224,0.024864282541341147,-0.6482044121051211,0
202,-1.0852968813128105,-0.5133363093628331,0.5571222956161109,0.4857655705924982,0
203,-0.07596876303566018,0.76174303565479,-0.05786867616972318,0.0223192689283491,0
204,-0.07596876303566018,2.379405739469032,-0.18076051078741268,0.0697172065947627,0
205,-1.0852968813128105,-0.6925590393255296,0.7516321655049935,-0.02029215985437726,0
206,-1.0852968813128105,-0.6903454070618394,0.749229717312837,0.6532677008247194,0
207,-1.0852968813128105,-0.6537050398996544,0.7094640411015614,0.6185952482110526,1
208,-0.07596876303566018,0.412871874784008,-0.031365365619555066,0.012097253240175396,1
209,-1.0852968813128105,-0.5751550459537398,0.62421397764492,0.5442640896056232,0
210,-0.07596876303566018,0.7385610094332,-0.056107566313008755,0.02164002953484556,0
211,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
212,-0.07596876303566018,-0.17609011301793343,0.013377348068782003,-0.005159486078782805,0
213,-0.07596876303566018,-0.3106735224238834,0.02360148320647386,-0.009102814953779941,0
214,1.9426874735186406,3.331987382855667,6.473010150595863,6.59894416715878,0
215,-1.0852968813128105,-0.6903454070618394,0.749229717312837,0.6532677008247194,0
216,0.9333593552414902,-0.7084890432844781,-0.6612748766356608,0.6704368619410496,1
217,1.9426874735186406,0.38099828630007615,0.7401605982272266,0.01116334881337234,0
218,-0.07596876303566018,0.5264597290999884,-0.03999449440781487,0.015425406894108398,0
219,-1.0852968813128105,-0.6763031017817434,0.7339896471859063,0.6399795925954639,0
220,1.9426874735186406,0.73258556037784,1.4231847914266633,1.4508732042247057,1
221,-0.07596876303566018,3.856509584821964,-0.292974262794092,0.11299673317578575,0
222,-0.07596876303566018,3.2647092587187267,-0.24801592405592876,0.09565682980689068,0
223,-0.07596876303566018,0.5490577909820773,-0.041711241216000464,0.01608753598068713,0
224,0.9333593552414902,0.01904904033767662,0.017779600007542987,0.0377262994070973,1
225,-0.07596876303566018,1.0748565661556562,-0.08165552377160244,0.031493576752964034,0
226,-1.0852968813128105,-0.6513012797114756,0.7068552476659069,0.6163205913865089,0
227,-0.07596876303566018,-0.4721736137110234,0.035870445371704085,-0.013834809603776503,0
228,1.9426874735186406,-0.019900023050442917,-0.03865952550282766,-0.0005830758475676634,1
229,0.9333593552414902,-0.43551966598280356,-0.4064963546366987,-0.012760839408658717,0
230,-0.07596876303566018,-0.21918124904670025,0.01665092837068879,-0.0064220675641880436,0
231,0.9333593552414902,-0.42083907409906673,-0.3927940868615306,-0.01233069425085126,1
232,-0.07596876303566018,0.7004403605732099,-0.05321158777299856,-0.6628204652855897,0
233,1.9426874735186406,1.067129224081793,2.0730985762493654,0.031267163621796185,1
234,-0.07596876303566018,0.09478785711436513,-0.007200916255779221,0.0027773088496423075,0
235,-1.0852968813128105,-0.5871602663285995,0.6372432058772283,0.5556245225598417,0
236,-0.07596876303566018,1.0345494461640456,-0.07859344172430986,0.030312567661037543,0
237,-1.0852968813128105,-0.6760858127251848,0.7337538240504798,0.6397739738994599,0
238,-0.07596876303566018,2.4849946403904513,-0.18878196898070776,0.07281098883523725,1
239,-0.07596876303566018,-0.43291219730410097,0.03288780413224221,-0.012684439898668862,1
240,0.9333593552414902,-0.4036460774988717,-0.3767468426401035,-0.7994141701775712,0
241,-0.07596876303566018,-0.05499220568464824,0.004177689842465327,-0.0016112859195144442,0
242,-0.07596876303566018,-0.33365184015494975,0.025347117581143344,-0.009776085635565526,0
243,-1.0852968813128105,-0.6530124310318741,0.7087123548573898,-1.2932799790936733,0
244,-1.0852968813128105,-0.6937133874384969,0.7528849759119461,-1.3738875288878982,0
245,-0.07596876303566018,-0.42652933126769366,0.03240290569483402,-0.012497420264839533,0
246,-0.07596876303566018,0.022417020714334098,-0.0017029933346127328,-0.021213026742251277,0
247,-0.07596876303566018,-0.18274459037503893,0.013882880482250119,-0.005354463994902745,0
248,-0.07596876303566018,-0.06903451096474433,0.005244466404763347,-0.0020227291139389685,0
249,-0.07596876303566018,-0.2106390730107424,0.01600198982360421,-0.0061717795861483665,0
250,0.9333593552414902,-0.004839175317728632,-0.0045166895544557295,-0.009583904159149502,0
251,-0.07596876303566018,-0.29851891582263973,0.022678112777792307,-0.008746681821275155,0
252,-0.07596876303566018,0.6834782335956083,-0.051922995968056364,0.020026089886309897,1
253,-0.07596876303566018,0.2582978721746717,-0.019622569843852876,0.0075681947885893825,0
254,-1.0852968813128105,-0.4303862120216079,0.46709681366708505,0.4072706333929887,0
255,-0.07596876303566018,-0.31947372921450456,0.024270024030815362,-0.009360663299995697,0
256,-0.07596876303566018,-0.6799698546111689,0.05165646875634819,0.6434494080905306,0
257,-1.0852968813128105,-0.5867935910456569,0.6368452543361962,0.5552775410103349,0
258,-0.07596876303566018,0.14866196257484987,-0.011293665407264952,-0.14067748912054867,0
259,1.9426874735186406,2.16143765460874,4.198997856399909,0.06333068505654837,1
260,-0.07596876303566018,0.36813749026501713,-0.027966949762485743,0.010786524146911967,0
261,-0.07596876303566018,-0.02644585587926914,0.002009058958567418,-0.0007748704507713585,0
262,-1.0852968813128105,-0.6348959559413052,0.6890506009412141,0.6007963798382103,0
263,-1.0852968813128105,-0.6646373955577564,0.7213288926027018,0.6289404388537515,0
264,-1.0852968813128105,-0.5582744023723476,0.605893467811482,0.528290087159816,0
265,-1.0852968813128105,-0.6120398633045531,0.6642449548835503,0.5791678632522944,0
266,-0.07596876303566018,-0.6009309602879974,0.045651981722910594,-0.01760743332364006,0
267,-0.07596876303566018,0.513069290989568,-0.03897723938806067,0.015033063577181337,1
268,-0.07596876303566018,-0.2220739096121359,0.01687068021572697,-0.006506823270583037,0
269,2.952015591795791,-0.5096695565334077,-1.5045524775502659,-1.0093918616168485,1
270,-0.07596876303566018,0.2550385363262935,-0.0193749621311338,0.007472695401102065,0
271,-1.0852968813128105,-0.6809476553656822,0.7390303667056455,0.6443746922225483,0
272,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
273,-0.07596876303566018,-0.5428197182246209,0.04123734254489006,-0.0159047588275641,0
274,-1.0852968813128105,-0.695641827815454,0.7549779062388554,0.6582796565398158,1
275,-0.07596876303566018,0.23732947821677192,-0.01802962689202682,0.006953815395754309,0
276,1.9426874735186406,-0.6933195510234845,-1.3469032069188913,0.6560821067262734,1
277,-1.0852968813128105,-0.679942693479099,0.7379396847042984,0.64342370575353,0
278,-0.07596876303566018,-0.004947819846007905,0.00037587975342451117,-0.0001449724074695961,0
279,-0.07596876303566018,0.7046367554779969,-0.053530382703124366,0.0206460400767484,0
280,-0.07596876303566018,-0.6751080119706714,0.05128712058487557,0.6388486897674421,0
281,-0.07596876303566018,1.0364643059749679,-0.07873891125553231,0.030368673551186342,0
282,-0.07596876303566018,1.5306882651173828,-0.11628449409416823,0.044849564007179855,0
283,-0.07596876303566018,0.03083697165597779,-0.002342646592470346,0.0009035312843182397,0
284,-0.07596876303566018,1.9542797003122352,-0.14846421145842117,0.05726090315350031,0
285,-1.0852968813128105,0.8029193118726347,-0.8714058251211982,-0.7597953827884547,0
286,1.9426874735186406,0.12600957842862134,0.2447972295566474,0.0036921133989478994,0
287,-0.07596876303566018,1.7575652012965757,-0.13352005429702193,0.05149711720452619,0
288,1.9426874735186406,0.2671659817954674,0.5190200061843637,0.007828032705377791,1
289,-0.07596876303566018,-0.5767982944439638,0.04381865294998643,-0.016900339942119383,0
290,-1.0852968813128105,-0.6834464795161056,0.741742332763049,0.6467393072265939,1
291,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
292,2.952015591795791,-0.6725548655561084,-1.9853924494597541,-1.3319834372698127,0
293,-0.07596876303566018,-0.6003741570805661,0.04560968207198775,-1.189030775555997,1
294,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
295,-0.07596876303566018,1.9437819227672504,-0.14766670828370515,0.056953315542968244,0
296,-1.0852968813128105,-0.6727449934805971,0.7301280433432992,0.6366125864483991,0
297,-0.07596876303566018,1.2494347425344137,-0.09491801188411796,0.036608762695253455,0
298,-0.07596876303566018,0.1053806986215943,-0.008005641322116218,0.0030876818589760883,0
299,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,1
300,-0.07596876303566018,0.651672547941851,-0.04950675737143938,0.019094175030079496,0
301,-1.0852968813128105,-0.695641827815454,0.7549779062388554,0.6582796565398158,0
302,-0.07596876303566018,-0.017414779466054534,0.0013229792545749776,-0.000510257564608584,0
303,-0.07596876303566018,-0.5331096135096609,0.040499677900747814,-1.0558144945647403,1
304,-1.0852968813128105,-0.6838131547990481,0.7421402843040811,0.6470862887761005,0
305,-1.0852968813128105,-0.6897750232883733,0.7486106815823428,0.652727951747709,0
306,-1.0852968813128105,-0.553276754071501,0.6004695356966749,0.523560857151725,0
307,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
308,1.9426874735186406,-0.5636387259561367,-1.0949738925049928,-1.116276880930245,1
309,-1.0852968813128105,-0.4125277676857023,0.44771509972422835,0.3903713468151638,0
310,-1.0852968813128105,-0.6454344751843948,0.7004880230093943,0.6107688865944021,0
311,-0.07596876303566018,1.2504668655530669,-0.09499642099314567,0.036639004167957775,0
312,-0.07596876303566018,-0.547151918789757,0.041566454463045834,-0.016031693430099327,0
313,-1.0852968813128105,0.016509474489148603,-0.017917681175186384,0.03269673256975327,1
314,-0.07596876303566018,0.06125743957417436,-0.004653651911181724,0.0017948589008665325,0
315,-0.07596876303566018,-0.02330874512520512,0.001770736535075307,-0.0006829522903148158,1
316,-0.07596876303566018,-0.04623274059213182,0.0035122441145328093,-0.0013546313156422793,0
317,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
318,2.952015591795791,-0.036685602669590665,-0.10829647107505694,-0.07265521022103055,0
319,0.9333593552414902,-0.6956689889475238,-0.6493091589855602,0.6583053588768163,0
320,0.9333593552414902,0.0969471671139157,0.09048654538993335,0.1920022105247731,1
321,-0.07596876303566018,1.642660032075209,-0.12479085072487149,0.04813036588148373,0
322,-1.0852968813128105,-0.6766426159326161,0.7343581208350101,-0.01982580451214753,0
323,-0.07596876303566018,-0.33764452656921307,0.025650437029224215,-0.00989307238523749,1
324,-0.07596876303566018,0.5677446498461123,-0.04313085876892316,0.01663506580228108,0
325,0.9333593552414902,-0.695641827815454,-0.6492838078888439,0.6582796565398158,0
326,-1.0852968813128105,-0.686814459892763,0.7453975913621581,-1.3602243205811027,1
327,1.9426874735186406,-0.3575128946782852,-0.6945358221128937,-0.7080481886457118,1
328,-1.0852968813128105,-0.011235621920170857,0.012193985429571284,0.010632168801361124,0
329,1.9426874735186406,0.6604455936004024,1.2830393816280847,1.3080012307489224,0
